full_text,text_clean,class
Jaklingko masih blom rata mas Maksudnya armada banyak tapi ga segera disebar Dari 170 total trayek angkot yang ada di DKI sebanyak ntu kan KWK or Kopamilet baru separuh lebih dikit ampe detik ini yang dah jadi Jaklingko kalo gasalah Juli mo launch Jak100 end year baru 120,jaklingko blom rata maksud armada sebar total trayek angkot kopamilet baru paruh dikit detik jadi jaklingko gasalah juli launch year baru,0
i d h i Iyaaa jalanan lebar 5 meter juga rada sulit mas Mustinya 8 meter sesuai dengan standar minimal jalan kendaraan pada umumnya Bisa nanti pake Jaklingko toh smua kalo 170 trayek angkot dah jadi Jaklingko plannya diterapkan bayar kok sesuai rencana Anies kek Minitrans Metrotrans,saya iyaaa jalan lebar meter sulit mustinya meter sesuai standar minimal jalan kendara umum pakai jaklingko smua trayek angkot jadi jaklingko plan terap bayar sesuai rencana anies kayak minitrans metrotrans,0
Transjakarta min kartu jaklingko lagi error ya Saya mau tap in kok tulisannya masalah pada kartu,transjakarta kartu jaklingko error tulis masalah kartu,2
pgn nyoba naik jaklingko katanya gratis kemana aja,ken nyoba naik jaklingko kata gratis saja,0
Transjakarta JKT Min tambahin donk plang jaklingko di jln re martadinata tepatnya di sebrang jis dan sebrang jalan ketel karna disitu banyak warga yg memerllukan karna klo gak ada plangnya di stop pun jaklingko tidak berhenti txz,transjakarta jakarta tambahin donk plang jaklingko jalan reply martadinata tepat sebrang sebrang jalan ketel situ warga memerllukan kalau plang henti jaklingko henti,0
fess kalo pake jaklingko free kok,pakai jaklingko bebas,0
Binus ian yang pernah naik jaklingko itu kita ngetap pake flazz gitu ya Dari anggrek ke palmerah bayar berapa,bus naik jaklingko ngetap pakai flazz gitu anggrek palmerah bayar,0
oalahh berarti kalo grand max jaklingko itu gak ada ketentuan buat wajib ac nya nyala balik lagi ke pemilik dan supir jaklingko,oalahh arti grand jaklingko tentu wajib nyala balik milik supir jaklingko,0
Jaklingko itu sopirnya pd digaji gapok UMP DKI ada tunjangan buat anak kalo gak salah Untuk angkotnya skemanya tuker guling Angkot lama dibeli harga pasar sopir dapat angkot baru Minusnya kalo dari sisi sopir ga bisa dapet ceperan dari charter,jaklingko sopir gaji gapok tunjang anak salah angkotnya skema tuker guling angkot beli harga pasar sopir angkot baru minus sisi sopir dapat ceper charter,0
gue pernah SEHARIAN dari jaklingko transjakarta kantor transjakarta jaklingko nemu AT LEAST 1 orang pake baccarat rouge ya Allah lama2 idung gue yang berkarat,hari jaklingko transjakarta kantor transjakarta jaklingko nemu least orang pakai baccarat rouge allah idung karat,0
kalau kartu KB Ragunan itu dari dulu bisa untuk jaklingko atau barusan ini aja bareng sama kartu bank lain sam,kartu ragunan jaklingko barusan bareng kartu bank,0
Elo kan yang nyamar jadi tukang supir angkot jaklingko12 itu dan buat kaga nyaman ke gw Dan sengaja gw kaga boleh naik jaklingko waktu habis berhimpun kemarin Gw di gedeg di santet 22 tahun kampret,nyamar jadi tukang supir angkot jaklingko nyaman sengaja naik jaklingko waktu habis himpun kemarin gedeg santet tahun sial,2
bravo b Dulu ngantor di Klp Gading Ojek ke busway 12k Busway PP 7k Ojek ke kantor 12k Kantor ke busway 12k Naek ojek krn kantor ga terjangkau jaklingko Totalnya 43k sehari Naek motor isi bensin 40rebu bisa buat 3 hari PP,bravo bahasa ngantor gading ojek busway ribu busway pulang pergi ribu ojek kantor ribu kantor busway ribu naik ojek kantor jangkau jaklingko total ribu hari naik motor bensin rebu hari pulang pergi,0
bravo b karena ekonomis naek TJ memang 3500 tp ojek dari rumah ke halte dari halte ke kantornya dan PP ini yg mahal buat yg kantornya ga dilewatin angkot jaklingko,bravo bahasa ekonomis naik trans jakarta ojek rumah halte halte kantor pulang pergi mahal kantor dilewatin angkot jaklingko,1
Ada yang ketar ketir wkwkwk Sumpah kalo transportasi depok berubah minimal bisa kayak Jaklingko aja asli enak banget pasti,ketar tir wkwkwk sumpah transportasi depok ubah minimal jaklingko asli enak banget,1
Kata Anies nunggu sampe smua trayek angkot di Jakarta yang kurleb 170an bisa berubah jadi Jaklingko kalo gasalah sekarang udah nembus Jak100 n ampe akhir tahun akan ada 120 130 trayek lah brarti Jak130 ya paling lambat awal 2025 lah Moga2 jadi kalo udah 100 persen ada tarif,kata anies nunggu smua trayek angkot jakarta kurleb ubah jadi jaklingko gasalah nembus akhir tahun trayek brarti lambat awal moga jadi sudah persen tarif,0
Transportasi hingga ke jalan milik kota mungkin ya Untuk di beberapa wilayah DKI sudah ada jaklingko Tapi daerah pendukung belum,transportasi jalan milik kota wilayah jaklingko daerah dukung,0
kalo di jakarta masalah ini udah beres angkot sekarang gratis jaklingko yg jadi masalah di mindset nya,jakarta masalah beres angkot gratis jaklingko jadi masalah mindset,0
Tapi aku jadi ragu kak kalo sekarang wkwkwkwk Soalnya banyak yg protes kalo kartu jaklingko ga bisa dipake lah susah ditopup lah,jadi ragu wkwkwkwk soal protes kartu jaklingko pakai susah ditopup,2
Info beli Jaklingko versi BCA Flazz dong gaes,informasi beli jaklingko versi flazz guys,0
That s why jaklingko supremacy sopir kenek udah gak ngejar setoran lagi kali gw gak tau cara kerjanya gimana Intinya selain dari keinginan warga harus juga ada dorongan dari pemerintah untuk menyediakan fasum nya dan kebijakan yang mendukung penggunaan transum,that jaklingko supremacy sopir kenek ngejar setor kali tahu cara kerja bagaimana inti ingin warga dorong perintah sedia fasum bijak dukung guna transum,1
banyak angkot lyn yang punya itu perseorangan bukan swasta yg stable atau dikelola pemerintah makanya supir angkotnya sesuka2 mereka sendiri dan dishubnya jg gak ngerasa butuh ngatur mereka kalo misal angkot modern ky jaklingko wirawiri suroboyo itu bisa disebut udh layak,angkot punya orang swasta stable kelola perintah supir angkotnya suka dishubnya ngerasa butuh ngatur misal angkot modern jaklingko wirawiri suroboyo sebut udah layak,0
Berasa udah lama ga naik jaklingko,asa tidak naik jaklingko,0
Min Transjakarta ini cek bustop jaklingko yang bener di mana ya Ada tutorialnya ga Pake moovit ga akurat pake apps tije ga ketemu menunya Bikin emosi asli ditolak jaklingko berkali2 gara2 ikut bustop di aplikasi moovit tapi jaklingkonua cuma mau brenti di bustop doang,transjakarta bustop jaklingko benar tutorial pakai moovit akurat pakai apps tije ketemu menu buat emosi asli tolak jaklingko kali gara ikut bustop aplikasi moovit jaklingkonua brenti bustop doang,1
yoi jalan kaki 15km ke stasiun yang jalannya gak ramah sepeda amp kudu 2 kali ganti jaklingko,jalan kaki kilometer stasiun jalan ramah sepeda kali ganti jaklingko,0
Transjakarta Min berarti atm dki yg merah itu beneran bisa Ga usah pake kartu jaklingko,transjakarta arti merah beneran perlu pakai kartu jaklingko,0
Radio wajib JakLingko 93 2 Hot FM Nama radionya aja udh kya gtu kebayang dong lagu2nya gimanaa,radio wajib jaklingko nama radio udah gitu bayang lagu gimanaa,0
bro wml besok akan coba jaklingko lg kalo masih salah this proves how fucking stupid i am bro,saudara laki besok coba jaklingko jika salah this proves fucking stupid saudara laki,0
Transjakarta Beberapa bukan lalu naik jaklingko di depan stasiun lenteng agung Tap pakai flazz gak bisa malah dimarahin sama sopir,transjakarta naik jaklingko stasiun lenteng agung pakai flazz dimarahin sopir,2
Hai kak untuk pembelian kartu Jaklingko dapat dilakukan di halte Transjakarta yang sudah tersedia Vending machine Berikut lokasi vending machine yang tersedia di halte Transjakarta Terima kasih MB,beli kartu jaklingko laku halte transjakarta sedia vending machine ikut lokasi vending machine sedia halte transjakarta terima kasih,0
easy kalau u livin di jkt kalau transport umum macam tj krl jaklingko mrt sama lrt okelah Tapi coba u orang bekasi liat angkot yg dri dulu ngga pernah diimprove mank dari rumah ke halte atau stasiun paling feasible bawa motor trus dititip seharian ada jasa dan tempatnya,easy kamu livin jakarta transport umum trans jakarta jaklingko mass rapid transit oke coba kamu orang bekas lihat angkot dari diimprove mank rumah halte stasiun feasible bawa motor terus titip hari jasa tempat,0
12 06 23 Suatu hari memahami rute angkot jaklingko sungguh berfaedah ya,hari paham rute angkot jaklingko sungguh faedah,0
Bener komen sebelumnya jaklingko ruang terbuka publik trotoar lebar pelican crossing alih alih JPO ini kelihatan sederhana tapi kerasa banget manfaatnya Dan ga semua gubernur punya political willingness ke arah sana kan Yang dulu2 sukanya bikin toooool terus di dalam kota,benar komen jaklingko ruang buka publik trotoar lebar pelican alih alih lihat sederhana rasa banget manfaat gubernur punya political willingne arah suka buat toooool terus kota,1
indahnya hidupku LRT Jaklingko Busway pulang pergi gawe,indah hidup jaklingko busway pulang pergi kerja,1
Transjakarta iyaa benerr dulu awal thn flazz msh gabisa makanya gue beli kartu jaklingko eh tp ternyata udh bisa ternyataa,transjakarta iyaa benerr awal tahun flazz tidak beli kartu jaklingko nyata udah ternyataa,0
Koridor 9 itu padet banget loh apalagi jam pp kerja Koridor 9c kosong plong sekali lewat semanggi juga udah keisi penuh Belum lagi kereta jaklingko ini membantu kalau mau ke halte tapi jam pagi langka banget sekalinya muncul udah penuh Alias emang Jkt nya aja yg overpoluasi,koridor padet banget pulang pergi kerja koridor kosong plong lewat semanggi isi penuh kereta jaklingko bantu halte pagi langka banget sekali muncul penuh alias memang jakarta yang overpoluasi,1
Iya benar kak apabila pelanggan menggunakan kartu ber Logo Jaklingko akan berlaku tarif Integrasi selama perpindahan antar bus Transjakarta tidak melebihi 3 Jam Pastikan melakukan Tap Out agar terbaca sistem Terima kasih ZL,benar langgan guna kartu logo jaklingko laku tarif integrasi pindah transjakarta lebih pasti laku baca sistem terima kasih,0
nunggu jaklingko otw memantau proyek,nunggu jaklingko tuju pantau proyek,0
Jaklingko kartunya,jaklingko kartu,0
Transjakarta yth jaklingko ini saya dpt history transaksi dr cust care transjakarta jd ada sistem error pada saat tap in di halte tosari jd saldo e money saya terpotong Rp 3 500 Apa bisa di refund saldo saya yg terpotong 2 kali,transjakarta hormat jaklingko history transaksi cust care transjakarta jadi sistem error halte tosari jadi saldo money potong refund saldo potong kali,2
Transjakarta Dari sepengalaman saya Kartu berlogo jaklingko pakai skema tarif OkOtrip beda dan ngga bisa digabung sama tarif integrasi Coba pakai kartu lain saja lalu ditempel ke alat BCT yang warna hitam yang ada di halte untuk dapat tarif integrasi,transjakarta alam kartu logo jaklingko pakai skema tarif okotrip beda gabung tarif integrasi coba pakai kartu tempel alat warna hitam halte tarif integrasi,0
Perpus tim nder tinggal ke st cikini terus bisa jalan kaki lurus aja baliknya bisa jaklingko Taman literasi blok m juga bisa kalau lagi jam sepinya turun sudirman lanjut mrt turn di mrt blok m sebelahnya udah taman literasi perpusnya jg bisa tp lanjut ojol dr stasiunn,pus brother tinggal cikini terus jalan kaki lurus balik jaklingko taman literasi blok sepi turun sudirman lanjut mass rapid transit turn mass rapid transit blok belah taman literasi pus tapi lanjut ojol stasiunn,0
Hai kak kartu berlogo Jaklingko bisa kaka dapatkan di Vending Machine yang terdapat dihalte halte Transjakarta dan juga dapat melakukan Top up pada Vending Machine Terima kasih DPS,kartu logo jaklingko kakak dapat vending machine dapat halte halte transjakarta laku vending machine terima kasih,0
alhamdulillah kejawab gue sampe bingung yg pernah denger cerita jaklingko cuma buat orang jakarta,alhamdulillah jawab bingung denger cerita jaklingko orang jakarta,0
jkt mungkin lebih ke fasilitas Transportasi Umum yang beragam ya Jaklingko Transjakarta Stasiun yang deket saya sih mau,jakarta fasilitas transportasi umum agam jaklingko transjakarta stasiun dekat,1
Transjakarta Admin buat dapet kartu jaklingko harus kemana ta,transjakarta admin kartu jaklingko,0
Dan gw orang yang suka banget naik transum cuma masalahnya halte busway ke rumah gw mayan jauh klo naik angkot lamanya bukan maen tua dijalan naik jaklingko belum ke cover rutenya di depan rumah So motor adalah opsi terbaik dan efektif untuk saat ini,orang suka banget naik transum masalah halte busway rumah mayan jauh kalau naik angkot main jalan naik jaklingko cover rute rumah motor opsi baik efektif,2
min pintu selatan st tanah abang yg akses ke jaklingko knp ditutup setelah jam 5 Padahal sy yg pulang malam masih membutuhkan akses untuk naik jaklingko,pintu selatan tanah abang akses jaklingko tutup yang pulang malam butuh akses naik jaklingko,2
Hai kak kartu berlogo Jaklingko bisa kaka dapatkan di Vending Machine yang terdapat dihalte halte Transjakarta dan juga dapat melakukan Top up pada Vending Machine Terima kasih LM,kartu logo jaklingko kakak dapat vending machine dapat halte halte transjakarta laku vending machine terima kasih,0
Jaklingko juga dibuat sebagai aksi merangkul Anies untuk mempermudah warga DKI yang rutin menggunakan transportasi umum,jaklingko buat aksi rangkul anies mudah warga rutin guna transportasi umum,0
Transjakarta serius dah mesin kalian knpa si susah bgt buat beli jaklingko kalo ga kartunya habis scan qris gabisa bayar cash uangnya ga kebaca mending balikin aja dah ke awal petugas sama pengguna yg transaksi gausah pake mesin,transjakarta serius mesin susah banget beli jaklingko kartu habis scan qris bisa bayar cash uang baca lebih baik balikin sudah awal tugas guna transaksi tidak usah pakai mesin,2
Transjakarta klo jaklingko pakai e money mandiri brizzi bri bisa gak,transjakarta kalau jaklingko pakai money mandiri brizzi,0
Kok jaklingko yg di foto lucu ada tulisan geraknya Ini daerah mana deh yg mobilny dah kea gitu,jaklingko foto lucu tulis gerak daerah mobilny seperti gitu,0
gue tu gamau ngeluh karna tj tp ASLI YA CAPEK BET MO BELI JAKLINGKO AJA SUSAH gmna si mesinnya gaada yg bisa qris bayar gabisa pake uang baru gamau heran mending balik awal aja dah sistem beli kayak dlu ke petugasnya langsung capek bgt dri kmrn,mau ngeluh trans jakarta asli cape benar beli jaklingko susah gimana mesin ada qris bayar bisa pakai uang baru mau heran lebih baik balik awal sudah sistem beli dulu tugas langsung cape banget kemarin,2
Transjakarta Kapan kartu jaklingko versi emoney keluar lagi,transjakarta kartu jaklingko versi emoney keluar,0
skrg angkot jadi barbar banyak scam macam kopaja jaman dulu klo udah keburu bobrok ya emang harus pemerintah bantu kayak awal busway oleh bang yos KRL jg dibenerin angkot jakarta digandeng jaklingko,sekarang angkot jadi biadab scam kopaja jaman kalau lanjur bobrok memang perintah bantu awal busway dibenerin angkot jakarta gandeng jaklingko,1
Program Jaklingko adalah bentuk sikap merangkul Anies dalam menangani kemacetan jakarta,program jaklingko bentuk sikap rangkul anies tangan macet jakarta,1
Transjakarta Min klo mo beli FLAZZ yg ada logo JakLingko dmn ya Keliling2 halte selalu habis Tks,transjakarta kalau beli flazz logo jaklingko keliling halte habis terima kasih,2
springsnow9 nah ituuu awalnya aku taunya cuma pake kartu jaklingko makanya masih maju mundur mau nyobain skrg udah clear kartu apa aja yang bisa dipake jadi bolelaah kita coba hehee,springsnow ituuu awal tau pakai kartu jaklingko maju mundur nyobain sekarang clear kartu pakai jadi bolelaah coba hehee,0
mungkin bisa naik jaklingko nder karena lumayan nder jaraknya kalo mau jalan pagi enak nder kalo siang panas bgt,naik jaklingko brother lumayan brother jarak jalan pagi enak brother siang panas banget,1
Transjakarta Min kalo yg tap kedua kali cuma seharga 1500 ttp cuma kartu jaklingko ya,transjakarta yang dua kali harga tetap kartu jaklingko,1
Transjakarta Jaklingko masih wajib kayanya emang beda sendiri kemarin ditegur galak banget sama pak sopir gara gara gak pakai masker padahal bawa cuma belum dipakai aja,transjakarta jaklingko wajib kayak memang beda kemarin tegur galak banget sopir gara gara pakai masker bawa pakai,2
Perlu pembaharuan dan perbanyak rute2 kecil yang dapat mengakses masyarakat didekat pemukiman Jaklingko awalan yg baik tetapi masih banyak yg harus di benahi dari segala instrumen agar moda transportasi umum ini dapat berjalan dengan baik,perlu baharu banyak rute akses masyarakat dekat mukim jaklingko awal baik benah instrumen moda transportasi umum jalan baik,1
Jaklingko soalnya gratis,jaklingko soal gratis,1
Transjakarta Hampir semua jurusan jaklingko pengemudi mikrotrans ugal ugalan Jadi tidak perlu dicatat nomor body dan lain lain Tidak perlu penindakan Yang diperlukan adalah pemahaman dari pengemudi bagaimana mengemudikan kendaraan umum di jalanan Karena mereka kan bukan angkot regular,transjakarta jurus jaklingko kemudi mikrotrans ugal ugalan jadi perlu catat nomor body perlu tindak perlu paham kemudi kemudi kendara umum jalan angkot regular,2
